employee_id,platform,event,timestamp
E1112,AWS,Login_Success,2026-05-25T15:16:44.262244
E1098,Okta,Login_Failed,2026-06-11T15:16:44.262251
E1262,AD,API_Call,2026-05-22T15:16:44.262258
E1149,AWS,API_Call,2026-05-24T15:16:44.262266
E1161,AWS,Login_Failed,2026-05-31T15:16:44.262273
E1276,AWS,Login_Failed,2026-05-31T15:16:44.262281
E1064,Okta,Login_Success,2026-06-04T15:16:44.262288
E1284,Okta,Login_Failed,2026-06-15T15:16:44.262295
E1032,Okta,Login_Success,2026-05-25T15:16:44.262303
E1146,AD,Login_Success,2026-05-21T15:16:44.262311
E1020,AWS,Login_Failed,2026-05-27T15:16:44.262318
E1017,AWS,Login_Success,2026-06-05T15:16:44.262326
E1256,AWS,API_Call,2026-06-05T15:16:44.262333
E1123,Okta,Resource_Access,2026-06-11T15:16:44.262341
E1029,AD,Login_Success,2026-06-15T15:16:44.262348
E1024,AWS,Resource_Access,2026-06-06T15:16:44.262357
E1081,AWS,Login_Failed,2026-06-10T15:16:44.262364
E1277,Okta,API_Call,2026-06-08T15:16:44.262372
E1112,AWS,Login_Success,2026-06-10T15:16:44.262380
E1263,AWS,Login_Success,2026-06-12T15:16:44.262387
E1011,AD,Login_Failed,2026-06-17T15:16:44.262396
E1194,AWS,Resource_Access,2026-05-24T15:16:44.262403
E1107,AD,Login_Failed,2026-05-25T15:16:44.262411
E1053,Okta,API_Call,2026-06-14T15:16:44.262418
E1170,AWS,Resource_Access,2026-06-05T15:16:44.262426
E1033,AWS,Login_Success,2026-06-18T15:16:44.262433
E1176,Okta,Resource_Access,2026-05-21T15:16:44.262441
E1263,AD,API_Call,2026-06-19T15:16:44.262448
E1194,AWS,Resource_Access,2026-06-01T15:16:44.262456
E1162,AWS,Login_Success,2026-05-24T15:16:44.262464
E1096,AWS,Login_Failed,2026-05-23T15:16:44.262471
E1257,Okta,API_Call,2026-05-27T15:16:44.262478
E1125,AWS,Login_Success,2026-06-08T15:16:44.262485
E1050,Okta,Login_Failed,2026-06-09T15:16:44.262492
E1290,AWS,Login_Success,2026-06-08T15:16:44.262499
E1134,AWS,API_Call,2026-05-25T15:16:44.262506
E1182,AD,Login_Success,2026-06-08T15:16:44.262514
E1278,AWS,API_Call,2026-05-27T15:16:44.262522
E1075,AD,Resource_Access,2026-06-04T15:16:44.262530
E1295,AD,Login_Success,2026-06-16T15:16:44.262537
E1052,AWS,Resource_Access,2026-06-16T15:16:44.262545
E1007,AD,API_Call,2026-05-22T15:16:44.262552
E1277,AD,Resource_Access,2026-06-01T15:16:44.262559
E1028,Okta,API_Call,2026-06-04T15:16:44.262567
E1232,Okta,Resource_Access,2026-05-29T15:16:44.262574
E1151,AWS,Resource_Access,2026-05-25T15:16:44.262581
E1168,AWS,API_Call,2026-05-30T15:16:44.262588
E1124,AWS,API_Call,2026-05-26T15:16:44.262597
E1065,Okta,Resource_Access,2026-06-12T15:16:44.262605
E1049,Okta,Login_Failed,2026-05-28T15:16:44.262613
E1050,Okta,Resource_Access,2026-06-15T15:16:44.262620
E1115,Okta,Resource_Access,2026-06-16T15:16:44.262627
E1245,AD,Login_Success,2026-06-14T15:16:44.262635
E1066,AWS,API_Call,2026-06-07T15:16:44.262642
E1208,AWS,Login_Failed,2026-06-07T15:16:44.262650
E1190,Okta,Resource_Access,2026-05-24T15:16:44.262657
E1069,Okta,Login_Failed,2026-06-04T15:16:44.262665
E1231,Okta,API_Call,2026-05-30T15:16:44.262672
E1156,Okta,Resource_Access,2026-06-10T15:16:44.262679
E1275,AWS,API_Call,2026-06-03T15:16:44.262687
E1169,Okta,API_Call,2026-06-01T15:16:44.262695
E1143,AD,Login_Failed,2026-06-12T15:16:44.262702
E1089,AWS,Login_Failed,2026-05-21T15:16:44.262709
E1251,AWS,Login_Failed,2026-05-29T15:16:44.262717
E1294,AWS,Resource_Access,2026-06-09T15:16:44.262724
E1212,Okta,API_Call,2026-06-11T15:16:44.262731
E1267,Okta,Resource_Access,2026-05-23T15:16:44.262739
E1008,AWS,Login_Failed,2026-06-11T15:16:44.262747
E1080,AWS,Login_Success,2026-06-09T15:16:44.262754
E1237,Okta,API_Call,2026-05-28T15:16:44.262761
E1234,AD,Login_Failed,2026-05-25T15:16:44.262769
E1246,AWS,API_Call,2026-06-16T15:16:44.262776
E1096,Okta,Login_Failed,2026-06-13T15:16:44.262784
E1194,Okta,Login_Failed,2026-05-31T15:16:44.262791
E1180,AD,Login_Success,2026-06-07T15:16:44.262798
E1292,Okta,Resource_Access,2026-06-17T15:16:44.262805
E1019,AD,Login_Failed,2026-06-07T15:16:44.262813
E1056,AWS,Login_Failed,2026-05-27T15:16:44.262821
E1082,AWS,API_Call,2026-05-31T15:16:44.262828
E1045,AD,Login_Failed,2026-06-03T15:16:44.262839
E1184,AD,Resource_Access,2026-05-23T15:16:44.262847
E1285,AD,Resource_Access,2026-05-26T15:16:44.262855
E1059,AD,API_Call,2026-05-23T15:16:44.262863
E1184,AD,API_Call,2026-06-02T15:16:44.262872
E1238,AWS,API_Call,2026-06-06T15:16:44.262880
E1139,Okta,Resource_Access,2026-05-23T15:16:44.262887
E1223,Okta,Resource_Access,2026-06-12T15:16:44.262894
E1076,AD,API_Call,2026-06-15T15:16:44.262902
E1166,Okta,API_Call,2026-05-29T15:16:44.262909
E1272,AD,API_Call,2026-05-26T15:16:44.262916
E1205,Okta,Login_Failed,2026-06-15T15:16:44.262924
E1025,AWS,API_Call,2026-06-18T15:16:44.262932
E1157,Okta,Login_Success,2026-06-15T15:16:44.262939
E1047,AWS,API_Call,2026-05-22T15:16:44.262946
E1117,AD,API_Call,2026-06-08T15:16:44.262953
E1051,AWS,API_Call,2026-05-21T15:16:44.262960
E1141,AWS,Login_Success,2026-06-12T15:16:44.262968
E1031,Okta,Login_Failed,2026-06-19T15:16:44.262976
E1182,AWS,API_Call,2026-06-15T15:16:44.262983
E1025,Okta,API_Call,2026-05-29T15:16:44.262991
E1182,Okta,API_Call,2026-06-09T15:16:44.262998
E1229,AD,Login_Failed,2026-06-05T15:16:44.263006
E1252,AWS,API_Call,2026-06-07T15:16:44.263013
E1187,AWS,Login_Failed,2026-05-27T15:16:44.263021
E1147,Okta,Login_Success,2026-06-04T15:16:44.263029
E1235,Okta,API_Call,2026-06-18T15:16:44.263037
E1151,AD,Login_Success,2026-05-25T15:16:44.263044
E1271,Okta,Login_Failed,2026-06-02T15:16:44.263051
E1288,AD,Login_Failed,2026-06-10T15:16:44.263058
E1281,AWS,Login_Success,2026-05-30T15:16:44.263066
E1079,Okta,Resource_Access,2026-06-18T15:16:44.263089
E1063,AWS,Login_Success,2026-06-06T15:16:44.263104
E1129,Okta,Resource_Access,2026-06-06T15:16:44.263114
E1151,AD,Resource_Access,2026-05-30T15:16:44.263125
E1033,Okta,Login_Success,2026-06-08T15:16:44.263135
E1243,AD,Login_Failed,2026-06-02T15:16:44.263145
E1127,AD,Resource_Access,2026-06-09T15:16:44.263154
E1100,Okta,Login_Success,2026-05-22T15:16:44.263164
E1030,AWS,Login_Success,2026-06-11T15:16:44.263174
E1106,AD,Login_Failed,2026-05-27T15:16:44.263184
E1138,AWS,Resource_Access,2026-06-06T15:16:44.263196
E1175,AWS,Login_Success,2026-05-30T15:16:44.263212
E1131,AD,API_Call,2026-06-17T15:16:44.263225
E1193,Okta,Resource_Access,2026-06-04T15:16:44.263237
E1299,Okta,Login_Failed,2026-05-25T15:16:44.263247
E1296,AD,API_Call,2026-06-06T15:16:44.263259
E1139,AWS,Resource_Access,2026-05-25T15:16:44.263272
E1247,AD,Resource_Access,2026-06-09T15:16:44.263288
E1095,AWS,Login_Failed,2026-05-22T15:16:44.263299
E1209,AD,Resource_Access,2026-06-01T15:16:44.263307
E1168,AD,Login_Failed,2026-06-18T15:16:44.263315
E1042,Okta,Login_Success,2026-06-06T15:16:44.263325
E1192,AD,Login_Success,2026-06-08T15:16:44.263331
E1060,AD,Login_Failed,2026-05-27T15:16:44.263336
E1105,AD,API_Call,2026-06-13T15:16:44.263343
E1158,AWS,API_Call,2026-06-13T15:16:44.263349
E1044,AD,Login_Failed,2026-06-07T15:16:44.263354
E1028,AWS,Login_Success,2026-06-03T15:16:44.263359
E1014,Okta,Resource_Access,2026-06-03T15:16:44.263365
E1059,AD,API_Call,2026-05-21T15:16:44.263370
E1092,Okta,API_Call,2026-05-29T15:16:44.263376
E1150,AWS,Login_Failed,2026-06-11T15:16:44.263381
E1200,AD,Resource_Access,2026-06-13T15:16:44.263388
E1149,AWS,Login_Failed,2026-05-26T15:16:44.263393
E1260,AD,Resource_Access,2026-05-21T15:16:44.263399
E1150,Okta,Login_Failed,2026-06-08T15:16:44.263404
E1245,AWS,Login_Failed,2026-06-10T15:16:44.263408
E1161,AWS,API_Call,2026-06-18T15:16:44.263416
E1288,Okta,Login_Failed,2026-06-19T15:16:44.263421
E1121,AWS,Login_Success,2026-05-24T15:16:44.263426
E1127,AD,Login_Failed,2026-06-05T15:16:44.263431
E1231,AWS,API_Call,2026-05-21T15:16:44.263437
E1002,AD,Login_Failed,2026-05-21T15:16:44.263442
E1182,Okta,Resource_Access,2026-05-22T15:16:44.263448
E1245,Okta,Login_Failed,2026-06-08T15:16:44.263453
E1061,Okta,API_Call,2026-05-27T15:16:44.263458
E1283,AWS,Resource_Access,2026-06-03T15:16:44.263463
E1220,AWS,API_Call,2026-06-09T15:16:44.263468
E1135,AWS,Resource_Access,2026-06-17T15:16:44.263473
E1162,AWS,Login_Failed,2026-06-09T15:16:44.263479
E1000,AWS,Login_Success,2026-06-02T15:16:44.263484
E1229,Okta,Login_Failed,2026-06-20T15:16:44.263489
E1027,Okta,Resource_Access,2026-06-11T15:16:44.263495
E1252,AD,API_Call,2026-06-13T15:16:44.263500
E1207,Okta,Login_Failed,2026-06-05T15:16:44.263505
E1187,Okta,API_Call,2026-06-12T15:16:44.263510
E1294,Okta,Resource_Access,2026-06-06T15:16:44.263516
E1284,Okta,API_Call,2026-06-15T15:16:44.263521
E1047,Okta,Resource_Access,2026-06-15T15:16:44.263527
E1084,Okta,Login_Success,2026-06-04T15:16:44.263537
E1153,AD,Login_Success,2026-05-27T15:16:44.263546
E1093,AWS,Login_Failed,2026-05-25T15:16:44.263553
E1087,AD,Login_Failed,2026-06-20T15:16:44.263562
E1041,Okta,Resource_Access,2026-06-09T15:16:44.263574
E1045,Okta,Resource_Access,2026-05-30T15:16:44.263594
E1226,AD,Login_Success,2026-06-03T15:16:44.263613
E1276,AWS,Login_Success,2026-06-20T15:16:44.263624
E1239,Okta,API_Call,2026-06-03T15:16:44.263631
E1004,AD,Resource_Access,2026-05-26T15:16:44.263639
E1193,AD,Login_Success,2026-06-04T15:16:44.263647
E1266,AD,Login_Failed,2026-06-01T15:16:44.263654
E1072,AWS,API_Call,2026-06-12T15:16:44.263664
E1071,AD,API_Call,2026-05-21T15:16:44.263671
E1025,AWS,Login_Failed,2026-05-29T15:16:44.263678
E1149,AWS,Login_Success,2026-05-31T15:16:44.263686
E1265,AD,Resource_Access,2026-06-08T15:16:44.263694
E1175,Okta,Resource_Access,2026-06-19T15:16:44.263701
E1227,Okta,Login_Failed,2026-06-18T15:16:44.263708
E1055,AWS,API_Call,2026-06-02T15:16:44.263716
E1022,Okta,Login_Success,2026-06-13T15:16:44.263724
E1264,Okta,Resource_Access,2026-06-12T15:16:44.263731
E1181,AD,API_Call,2026-05-23T15:16:44.263739
E1139,Okta,Login_Success,2026-06-15T15:16:44.263746
E1177,AD,Login_Failed,2026-06-02T15:16:44.263754
E1075,Okta,Resource_Access,2026-05-22T15:16:44.263763
E1036,AWS,Login_Failed,2026-06-02T15:16:44.263770
E1263,Okta,Resource_Access,2026-05-30T15:16:44.263779
E1131,AWS,Resource_Access,2026-05-27T15:16:44.263786
E1047,Okta,Login_Success,2026-06-04T15:16:44.263794
E1152,AD,Login_Success,2026-06-07T15:16:44.263801
E1087,AD,API_Call,2026-06-01T15:16:44.263808
E1071,AWS,Login_Success,2026-05-31T15:16:44.263816
E1249,AWS,Resource_Access,2026-06-13T15:16:44.263824
E1023,Okta,Resource_Access,2026-06-07T15:16:44.263831
E1272,Okta,Resource_Access,2026-06-18T15:16:44.263838
E1205,AD,Login_Success,2026-06-18T15:16:44.263846
E1121,AD,Resource_Access,2026-05-29T15:16:44.263855
E1252,Okta,Resource_Access,2026-06-10T15:16:44.263863
E1031,AD,Login_Success,2026-06-20T15:16:44.263871
E1033,AWS,API_Call,2026-05-27T15:16:44.263878
E1248,AD,Login_Failed,2026-06-18T15:16:44.263885
E1272,AWS,Resource_Access,2026-06-03T15:16:44.263894
E1102,Okta,Resource_Access,2026-06-17T15:16:44.263901
E1065,AD,API_Call,2026-06-03T15:16:44.263908
E1236,Okta,API_Call,2026-05-24T15:16:44.263915
E1198,AD,API_Call,2026-06-07T15:16:44.263922
E1113,AD,Login_Failed,2026-06-02T15:16:44.263930
E1281,AD,Resource_Access,2026-06-15T15:16:44.263937
E1047,AWS,API_Call,2026-06-12T15:16:44.263944
E1120,AD,Login_Success,2026-06-15T15:16:44.263951
E1034,AWS,Resource_Access,2026-06-11T15:16:44.263958
E1143,AD,API_Call,2026-06-12T15:16:44.263965
E1147,Okta,Resource_Access,2026-06-01T15:16:44.263973
E1111,AWS,Login_Success,2026-06-16T15:16:44.263980
E1064,AD,Resource_Access,2026-06-10T15:16:44.263987
E1207,AWS,Resource_Access,2026-06-10T15:16:44.263995
E1116,Okta,Login_Failed,2026-06-11T15:16:44.264003
E1253,Okta,Login_Failed,2026-06-05T15:16:44.264010
E1000,AD,Resource_Access,2026-05-21T15:16:44.264017
E1277,AWS,Resource_Access,2026-05-21T15:16:44.264025
E1158,AD,API_Call,2026-06-08T15:16:44.264033
E1013,AWS,API_Call,2026-06-17T15:16:44.264040
E1151,AD,Login_Failed,2026-05-30T15:16:44.264049
E1187,AD,Resource_Access,2026-05-21T15:16:44.264057
E1244,AWS,API_Call,2026-05-25T15:16:44.264064
E1030,AWS,Resource_Access,2026-06-16T15:16:44.264072
E1064,AD,API_Call,2026-05-30T15:16:44.264079
E1252,Okta,Resource_Access,2026-05-26T15:16:44.264088
E1175,AD,Resource_Access,2026-06-01T15:16:44.264095
E1234,Okta,Resource_Access,2026-06-03T15:16:44.264102
E1188,Okta,Resource_Access,2026-06-03T15:16:44.264110
E1160,AWS,Login_Success,2026-06-17T15:16:44.264118
E1117,Okta,API_Call,2026-06-15T15:16:44.264125
E1122,Okta,Resource_Access,2026-05-21T15:16:44.264133
E1292,AWS,Login_Success,2026-06-20T15:16:44.264140
E1206,AWS,Login_Failed,2026-06-04T15:16:44.264147
E1289,Okta,Login_Failed,2026-06-06T15:16:44.264155
E1278,AWS,Resource_Access,2026-05-27T15:16:44.264162
E1190,AD,API_Call,2026-06-20T15:16:44.264169
E1143,AD,API_Call,2026-06-07T15:16:44.264176
E1270,AD,Login_Failed,2026-06-09T15:16:44.264184
E1211,AWS,Resource_Access,2026-05-26T15:16:44.264191
E1079,Okta,Resource_Access,2026-06-09T15:16:44.264198
E1056,AD,Resource_Access,2026-05-28T15:16:44.264205
E1035,AWS,Login_Success,2026-06-11T15:16:44.264212
E1122,Okta,Login_Success,2026-06-20T15:16:44.264219
E1012,Okta,Login_Success,2026-05-30T15:16:44.264226
E1262,Okta,Login_Failed,2026-06-04T15:16:44.264234
E1014,Okta,Login_Failed,2026-06-10T15:16:44.264241
E1212,AWS,Resource_Access,2026-06-13T15:16:44.264248
E1025,Okta,Login_Failed,2026-06-15T15:16:44.264255
E1099,AWS,Login_Success,2026-05-28T15:16:44.264262
E1132,AWS,Resource_Access,2026-06-08T15:16:44.264270
E1204,Okta,Login_Failed,2026-06-14T15:16:44.264277
E1254,Okta,Login_Success,2026-06-02T15:16:44.264284
E1021,Okta,Login_Failed,2026-06-09T15:16:44.264291
E1213,AD,Resource_Access,2026-06-17T15:16:44.264298
E1282,Okta,Resource_Access,2026-06-04T15:16:44.264305
E1000,Okta,Resource_Access,2026-06-01T15:16:44.264312
E1219,Okta,Login_Success,2026-06-09T15:16:44.264321
E1054,AWS,Login_Failed,2026-05-25T15:16:44.264329
E1251,Okta,Login_Success,2026-05-30T15:16:44.264337
E1223,AWS,Login_Success,2026-06-13T15:16:44.264344
E1215,AD,Login_Failed,2026-06-09T15:16:44.264351
E1142,Okta,Resource_Access,2026-06-07T15:16:44.264358
E1019,Okta,Resource_Access,2026-06-07T15:16:44.264367
E1272,AWS,Login_Failed,2026-06-03T15:16:44.264376
E1133,AWS,API_Call,2026-06-16T15:16:44.264383
E1272,AWS,Resource_Access,2026-06-01T15:16:44.264392
E1145,AWS,Login_Success,2026-06-05T15:16:44.264416
E1148,AD,Resource_Access,2026-05-21T15:16:44.264424
E1167,Okta,Resource_Access,2026-06-07T15:16:44.264431
E1006,AWS,Resource_Access,2026-06-05T15:16:44.264439
E1133,AD,Login_Success,2026-05-26T15:16:44.264447
E1010,AWS,Login_Success,2026-06-12T15:16:44.264455
E1149,Okta,API_Call,2026-06-15T15:16:44.264462
E1166,Okta,Resource_Access,2026-06-03T15:16:44.264469
E1063,AD,Login_Success,2026-06-12T15:16:44.264477
E1139,AWS,Login_Success,2026-05-27T15:16:44.264485
E1024,Okta,Login_Failed,2026-06-07T15:16:44.264492
E1021,Okta,Login_Failed,2026-06-11T15:16:44.264499
E1265,AWS,API_Call,2026-06-09T15:16:44.264507
E1109,AWS,Login_Success,2026-05-27T15:16:44.264514
E1108,AD,API_Call,2026-05-24T15:16:44.264522
E1094,AD,Login_Failed,2026-05-26T15:16:44.264530
E1079,AD,Login_Success,2026-06-02T15:16:44.264537
E1164,Okta,API_Call,2026-06-01T15:16:44.264544
E1246,AD,API_Call,2026-05-29T15:16:44.264551
E1189,AWS,API_Call,2026-05-21T15:16:44.264558
E1007,Okta,Login_Success,2026-06-16T15:16:44.264566
E1039,AD,API_Call,2026-05-24T15:16:44.264574
E1216,Okta,Login_Failed,2026-06-13T15:16:44.264584
E1119,Okta,API_Call,2026-05-25T15:16:44.264591
E1147,Okta,Resource_Access,2026-06-05T15:16:44.264598
E1142,Okta,API_Call,2026-05-31T15:16:44.264605
E1217,AWS,Resource_Access,2026-06-18T15:16:44.264612
E1236,AWS,API_Call,2026-05-29T15:16:44.264620
E1015,AWS,Resource_Access,2026-06-10T15:16:44.264628
E1070,AD,Login_Success,2026-05-28T15:16:44.264635
E1166,Okta,API_Call,2026-05-24T15:16:44.264643
E1100,Okta,Resource_Access,2026-06-14T15:16:44.264650
E1094,AD,Resource_Access,2026-06-12T15:16:44.264657
E1199,AWS,API_Call,2026-06-03T15:16:44.264664
E1020,AD,Resource_Access,2026-05-26T15:16:44.264672
E1012,Okta,Login_Success,2026-06-19T15:16:44.264680
E1206,Okta,Resource_Access,2026-06-20T15:16:44.264687
E1098,AD,Resource_Access,2026-06-06T15:16:44.264695
E1280,AWS,Login_Failed,2026-05-29T15:16:44.264702
E1129,Okta,API_Call,2026-06-15T15:16:44.264709
E1258,AD,API_Call,2026-06-12T15:16:44.264717
E1086,AWS,Login_Failed,2026-06-19T15:16:44.264724
E1008,Okta,API_Call,2026-05-28T15:16:44.264731
E1180,AWS,Login_Success,2026-05-29T15:16:44.264739
E1022,AD,Login_Failed,2026-06-05T15:16:44.264746
E1036,AD,Login_Failed,2026-06-04T15:16:44.264753
E1126,AD,Login_Success,2026-05-29T15:16:44.264760
E1012,AD,Resource_Access,2026-05-29T15:16:44.264768
E1129,AWS,Login_Success,2026-06-13T15:16:44.264774
E1224,AD,Login_Success,2026-06-17T15:16:44.264782
E1000,AWS,API_Call,2026-06-16T15:16:44.264789
E1092,AD,Login_Failed,2026-06-18T15:16:44.264797
E1239,Okta,Login_Success,2026-06-01T15:16:44.264804
E1262,AWS,API_Call,2026-05-28T15:16:44.264811
E1018,Okta,Login_Failed,2026-05-22T15:16:44.264824
E1039,Okta,Resource_Access,2026-05-24T15:16:44.264831
E1041,AD,Login_Success,2026-06-16T15:16:44.264840
E1098,Okta,Resource_Access,2026-06-09T15:16:44.264847
E1094,AWS,Login_Failed,2026-06-13T15:16:44.264854
E1214,Okta,Login_Success,2026-06-13T15:16:44.264863
E1290,Okta,API_Call,2026-05-27T15:16:44.264870
E1065,Okta,API_Call,2026-06-14T15:16:44.264878
E1289,Okta,Login_Failed,2026-05-28T15:16:44.264885
E1219,AWS,Login_Success,2026-05-26T15:16:44.264892
E1061,AWS,Resource_Access,2026-06-17T15:16:44.264900
E1263,AWS,Login_Success,2026-06-04T15:16:44.264907
E1274,AWS,API_Call,2026-06-16T15:16:44.264915
E1113,Okta,Resource_Access,2026-06-09T15:16:44.264922
E1256,Okta,Login_Failed,2026-05-27T15:16:44.264929
E1016,AD,Login_Success,2026-06-02T15:16:44.264936
E1090,AD,API_Call,2026-06-14T15:16:44.264943
E1295,AD,Resource_Access,2026-06-04T15:16:44.264951
E1004,Okta,Resource_Access,2026-06-07T15:16:44.264958
E1157,AD,Login_Failed,2026-06-12T15:16:44.264966
E1086,AWS,Login_Success,2026-06-04T15:16:44.264973
E1081,AD,API_Call,2026-06-08T15:16:44.264981
E1073,AWS,Resource_Access,2026-05-28T15:16:44.264989
E1061,AD,Login_Failed,2026-06-18T15:16:44.264996
E1034,AD,Resource_Access,2026-06-01T15:16:44.265003
E1105,AWS,Login_Failed,2026-06-17T15:16:44.265011
E1274,Okta,Login_Failed,2026-05-29T15:16:44.265018
E1001,AD,Resource_Access,2026-05-21T15:16:44.265025
E1152,Okta,API_Call,2026-06-15T15:16:44.265033
E1242,AD,API_Call,2026-05-28T15:16:44.265041
E1182,AD,API_Call,2026-05-26T15:16:44.265049
E1094,AWS,Login_Success,2026-06-12T15:16:44.265058
E1020,Okta,Login_Success,2026-06-05T15:16:44.265065
E1104,Okta,API_Call,2026-06-19T15:16:44.265072
E1055,Okta,Login_Failed,2026-06-09T15:16:44.265079
E1043,AWS,Login_Success,2026-05-23T15:16:44.265086
E1225,Okta,Login_Success,2026-06-13T15:16:44.265093
E1232,AD,Login_Success,2026-05-24T15:16:44.265100
E1274,AD,Login_Success,2026-06-05T15:16:44.265107
E1297,AWS,Login_Failed,2026-06-15T15:16:44.265114
E1160,Okta,Resource_Access,2026-06-13T15:16:44.265123
E1253,AD,Resource_Access,2026-05-22T15:16:44.265129
E1277,AWS,Login_Success,2026-06-02T15:16:44.265137
E1242,AD,Login_Success,2026-06-15T15:16:44.265144
E1130,Okta,Login_Success,2026-05-21T15:16:44.265151
E1157,AD,Resource_Access,2026-05-24T15:16:44.265159
E1283,AWS,API_Call,2026-06-18T15:16:44.265166
E1290,AWS,Login_Success,2026-06-09T15:16:44.265173
E1159,AWS,API_Call,2026-05-28T15:16:44.265180
E1245,AWS,API_Call,2026-06-02T15:16:44.265187
E1120,AD,Login_Failed,2026-06-16T15:16:44.265195
E1093,AWS,Login_Success,2026-06-13T15:16:44.265202
E1084,AWS,Login_Success,2026-05-21T15:16:44.265212
E1144,AD,Resource_Access,2026-05-24T15:16:44.265219
E1033,AD,Login_Failed,2026-06-04T15:16:44.265226
E1108,AWS,Resource_Access,2026-05-21T15:16:44.265233
E1045,AD,API_Call,2026-06-18T15:16:44.265241
E1122,AD,Resource_Access,2026-05-29T15:16:44.265249
E1242,AWS,Login_Success,2026-06-02T15:16:44.265256
E1022,Okta,Login_Failed,2026-05-31T15:16:44.265263
E1176,AD,Login_Success,2026-06-07T15:16:44.265270
E1112,AD,API_Call,2026-06-12T15:16:44.265278
E1177,AWS,API_Call,2026-06-10T15:16:44.265286
E1035,AWS,Login_Failed,2026-06-18T15:16:44.265294
E1074,AD,Login_Success,2026-06-16T15:16:44.265302
E1238,AD,Resource_Access,2026-06-06T15:16:44.265309
E1000,AWS,Login_Success,2026-06-03T15:16:44.265316
E1220,AD,Resource_Access,2026-06-11T15:16:44.265323
E1260,AWS,Login_Success,2026-06-18T15:16:44.265330
E1043,Okta,API_Call,2026-05-25T15:16:44.265339
E1295,AD,API_Call,2026-06-16T15:16:44.265348
E1174,Okta,Login_Failed,2026-05-21T15:16:44.265355
E1023,AWS,Login_Success,2026-05-30T15:16:44.265362
E1028,AWS,Login_Failed,2026-06-20T15:16:44.265370
E1025,AWS,Login_Failed,2026-06-17T15:16:44.265377
E1179,AD,Login_Failed,2026-06-17T15:16:44.265385
E1274,AD,Login_Failed,2026-06-16T15:16:44.265392
E1132,AWS,API_Call,2026-05-30T15:16:44.265399
E1270,Okta,API_Call,2026-05-22T15:16:44.265407
E1269,AD,Login_Success,2026-06-14T15:16:44.265414
E1126,AD,Login_Success,2026-05-23T15:16:44.265422
E1292,AD,Login_Success,2026-05-21T15:16:44.265430
E1179,AD,Login_Failed,2026-05-22T15:16:44.265437
E1225,AWS,Resource_Access,2026-06-05T15:16:44.265444
E1201,AWS,Resource_Access,2026-06-15T15:16:44.265451
E1169,AD,Login_Failed,2026-06-12T15:16:44.265459
E1013,AWS,Login_Failed,2026-06-19T15:16:44.265466
E1123,Okta,API_Call,2026-06-05T15:16:44.265474
E1039,Okta,Resource_Access,2026-06-19T15:16:44.265481
E1109,AWS,Resource_Access,2026-06-16T15:16:44.265488
E1107,AD,Login_Failed,2026-05-31T15:16:44.265496
E1139,AD,Resource_Access,2026-05-26T15:16:44.265503
E1220,AWS,Resource_Access,2026-06-09T15:16:44.265511
E1046,Okta,API_Call,2026-06-08T15:16:44.265518
